,Ticker,Book/Price,E/P,EBIT/P,SALES/P,RetYTD
480,LCII,0.27742855422393037,0.07304313371962895,0.1020769537194035,1.1354032823440108,-0.3316
481,JKHY,0.10675961697197628,0.025204663667061183,0.032107301845500515,0.14227890986267863,0.2006
482,ASB,1.135757560419492,0.10403958003607819,0.16513231006256276,0.3342113742240001,-0.0483
483,NMIH,0.8352742822707659,0.12329714588152028,0.176991391204752,0.25876343679764985,-0.113
484,VLY,0.8411696172856203,0.08177044471437227,0.12900571572543895,0.2569975842393784,-0.1011
485,LAND,0.5080881120373052,0.0030261584775383714,0.029491840887964083,0.06725518161453305,0.1777
486,BIG,0.837572140681043,0.2796998248742725,0.2629605932753773,4.063660886759382,-0.1798
487,MS,0.5615658075345697,0.08642127064391522,0.12118177507279346,0.3513472451128603,-0.1365
488,TROW,0.2002153690453863,0.06841011684196764,0.08303344779621742,0.17024086911670552,-0.2933
489,NNN,0.4621276819164973,0.03436208676811082,0.0475282998131767,0.0831094101928368,-0.0331
490,MSFT,0.056148591028955634,0.02422937375648041,0.027648004693216766,0.06646973243425568,-0.168
491,ORCL,0.028774265720620668,0.07551184738366776,0.08596023482173963,0.22236607523959603,-0.089
492,COTY,0.3556757428820092,-0.02502797463632973,0.019669277632724108,0.5756434166355837,-0.1848
493,RGEN,0.11944860289403303,0.008756339450934387,0.013189692318212624,0.04576644750912253,-0.4047
494,ASTE,0.41488327256273055,0.011286752638876057,0.015598545781817474,0.6957205053581355,-0.4266
495,WERN,0.423386457641868,0.08261768568041972,0.08112257384777681,0.8720545930135285,-0.2188
496,AMWD,0.4711493661567257,0.03726786818540909,0.07375946778924576,1.1060647663582195,-0.2903
497,HOG,0.4411259699418814,0.11230515668909885,0.17619130090770438,0.921958121671341,0.0135
498,SKYW,1.1452472658179516,0.05652208608973834,-0.0314202392605006,1.3704956831894397,-0.2491
499,TOL,0.608954549463465,0.09587132262395409,0.12231409090876001,1.0276814153260478,-0.3621
500,POR,0.5721072719860022,0.051567851630803296,0.0798879012969002,0.5063793955221504,0.0274
501,IT,0.013470013827701143,0.028807529208669583,0.03526134362132257,0.17185058292722907,-0.1083
502,WTS,0.17977708447549132,0.025391291252632894,0.03967293485399309,0.2772355107680352,-0.3244
503,NVR,0.14740752367219595,0.06071909841743927,0.08069177608739721,0.4404024498600993,-0.2663
504,INT,1.1711371363808085,0.045126160376047254,0.0942322399168748,6.119348181594341,0.0023
505,CLFD,0.08956093404228493,0.017534530612166033,0.02176741995707176,0.1214184511396384,-0.3009
506,ADBE,0.05493524309132794,0.017902124902776463,0.02154046633884468,0.05860328527381304,-0.2586
507,JOE,0.19818489923594065,0.024325090330793723,0.030590955349137222,0.08688683560324931,0.1199
508,DJCO,0.5168862968082051,0.22917151169547073,0.00436826477563023,0.10025289451840216,-0.2078
509,PTSI,0.27236210601859134,0.09643264496838894,0.1313969775178951,0.8911789940672171,-0.2894
510,CNO,1.677414118758116,0.15366990494572058,0.23193353453939144,1.4364128847329918,0.0642
511,MHO,0.9165151540801183,0.22394971023570506,0.29247064267294165,2.1137766416685007,-0.3048
512,MRTN,0.45736102261140194,0.05995521928754098,0.06694957377810185,0.683324431427618,-0.0752
513,FISV,0.4587962379657148,0.01977365538402247,0.0339146353213219,0.24051524157507392,-0.0397
514,KBH,0.7651746327073702,0.14311405562985502,0.1702652459849774,1.4507724720441153,-0.2578
515,CVM,0.18428808321030402,-0.11852865520942908,-0.11798427289266183,6.049715198313824e-05,-0.5352
516,UNM,1.677414118758116,0.16564273850189884,0.2699683215598164,2.4148629183342827,0.3333
517,PPC,0.37503002184391115,0.004511280471371182,0.13068495557232784,2.1504921836099307,-0.0291
518,JJSF,0.28052797354065634,0.018446455671793992,0.024047368462675894,0.3796900711487096,-0.0115
519,HTLD,0.5477290339868734,0.0597197018126444,0.05120133724161644,0.45746962417334086,-0.2176
520,CERN,0.1353261306094671,0.020428592079499118,0.036498170688403095,0.2119655971355201,0.0046
521,ICAD,0.25698864138601607,-0.06212432599664103,-0.0592901971183594,0.1858370900733669,-0.5
522,MKL,0.8383813398353384,0.1441575999079295,0.19330832543885682,0.7631447195463434,0.1953
523,OSUR,0.607608796332999,-0.03672161704258582,-0.027746392701496383,0.37311449433903815,-0.2244
524,PLXS,0.3823238425861915,0.051651154234971325,0.06675585964909854,1.252633074981259,-0.1898
525,IMKTA,0.599569389638643,0.15228038924011675,0.20738660775531345,3.0415222743614656,0.1015
526,SNV,0.6856683360203348,0.10955166760792032,0.18304292190102303,0.3030137581400746,-0.0495
527,RDNT,0.14197091181590907,0.015336187818788592,0.06978346893044766,0.8156374759642918,-0.3095
528,JACK,-0.3372725016384924,0.09017160561501424,0.15544952673819987,0.6221625905325532,0.0517
529,PLAB,0.7279952740389255,0.049006922429967,0.08045322984864409,0.586645094393719,-0.1703
530,SAFM,0.4336345477625895,0.10665774135488934,0.15185279591594333,1.124879195645728,-0.0102
531,PGR,0.29568421765046926,0.05585889066366877,0.07382395272706542,0.7947585426979031,0.0922
532,RLI,0.24214811216670565,0.05502455643722054,0.06203356227304911,0.23227672793591692,-0.0269
533,CDNS,0.05313348858940606,0.013492485264119275,0.016038600432804098,0.05793311081261409,-0.1961
534,OPY,1.4149016648018073,0.2732258517334323,0.40304955416372845,2.3960544539720643,-0.2545
535,EBIX,0.7025598780054788,0.0731032270569851,0.12758865272557923,1.0666565747876846,0.0563
536,CCL,0.5313191274885896,-0.4156837146137261,-0.2744536303306919,0.08347800520818749,-0.0278
537,DRE,0.24070870218821816,0.03396884626001639,0.015177818740514208,0.04553015052243596,-0.1126
538,MBI,-0.3372725016384924,-0.5165773502493339,-0.37843644085681544,0.14742769321722565,-0.1374
539,BDN,0.7410820523057096,0.005387999257386474,0.029615800621526696,0.20348783882662858,-0.0514
540,MIDD,0.2284262512702904,0.044736186506836736,0.050440990814932626,0.29770812460988677,-0.245
541,EQC,0.981778351446598,-0.005494941175374486,-0.003083950274200782,0.02171768590184298,0.0552
542,UHT,0.28705627798302247,0.13316272948830618,0.03740086152136156,0.10488733174964271,-0.016
543,CRMT,0.5583897902478242,0.14303245793513777,0.04214895128308904,1.1102846628820364,-0.192
544,ABMD,0.09059670549927368,0.015366027042490606,0.015865997805988203,0.05774546489793027,-0.1478
545,CNMD,0.18862890352690262,0.015019993868849167,0.02644889745723238,0.24271260119031016,0.0167
546,ZTS,0.03939396483359221,0.017663549717373397,0.024617976262947015,0.06751516843371097,-0.2325
547,HRTX,0.08329166691944798,-0.23696087315694905,-0.23217726640013406,0.09271499641390557,-0.3571
548,FICO,-0.009279644753698945,0.03279551687917378,0.03457069580697166,0.11012048084094207,-0.046
549,JOUT,0.48320024341645,0.08787193050524426,0.11727674221243566,0.7921351919045987,-0.1493
550,VGR,-0.3372725016384924,0.12294270480128956,0.18915054379041543,0.4447114783466605,0.1159
551,SCHW,0.2908354037987399,0.03677286996008426,0.055231531755590264,0.11930613796101805,-0.0161
552,CLH,0.2788322032790304,0.03743463601963231,0.06296350070219665,0.7009204468390089,0.0811
553,AIN,0.30785505270508434,0.04173389948864543,0.06397180702099468,0.3273249781463975,-0.0757
554,MITK,0.24600126744935547,0.010177867093870028,0.01824948468009661,0.15283002560094608,-0.2501
555,FULT,0.9235693629436322,0.10097642147394194,0.19276993618807112,0.3654825479322516,-0.0676
556,FAST,0.08252431209989546,0.025092034939321314,0.03323541752179078,0.16305482466677457,-0.1257
557,WABC,0.5332790259603162,0.05577720191318723,0.09312598614633288,0.1397753765314133,0.0227
558,HLF,-0.3372725016384924,0.10839257113383671,0.1801129687154608,1.4064857150613321,-0.2739
559,FRC,0.33092329769608153,0.03987807859721227,0.07333465333370971,0.1431347814331604,-0.2216
560,APH,0.12027340500040402,0.030360351106734802,0.04151932602005379,0.20757372815072903,-0.1953
561,IPAR,0.16808189672273804,0.025689268908992965,0.044213779529757455,0.258481461529577,-0.1962
562,PII,0.1844224142450084,0.07439861994250564,0.0998709961973704,1.2349357481527634,-0.0243
563,ICPT,-0.3372725016384924,-0.18978122765865543,-0.1157440057863077,0.7544834429444159,0.011
564,PXD,0.517183638240819,0.04796579873862831,0.14709058678347067,0.40469727264366756,0.4006
565,USM,1.677414118758116,0.057180380120410816,0.07046098453547397,1.5206292055247315,0.0251
566,MAN,0.4833995186067705,0.07330450724322046,0.11704950868909628,3.9727822434921505,-0.1013
567,DX,1.0828269343757941,0.1669052706458544,0.06745511906320609,0.10676544698397161,-0.0479
568,MGM,0.2980668438906564,0.05774478152291429,0.03267815755177493,0.47529196291657616,-0.0731
569,WM,0.10257577563686411,0.026147895642412298,0.043037478014961654,0.2581816722269245,-0.0464
570,IIVI,0.4107809620976488,0.041281610197230326,0.061102615614931105,0.4309034440268789,-0.0929
571,FCX,0.22993190364372992,0.07082165787481409,0.1382716390509898,0.3757363618555801,0.1788
572,ODP,0.7555093549501056,-0.10928090808735881,0.14973585963892913,4.44741772576679,0.169
573,MTH,0.667945201423219,0.16179672870922351,0.21226424750099854,1.1280155128485947,-0.3334
574,ARCH,0.4864988747580225,0.24014775504073888,0.28013953814356457,1.5707901086155087,0.8231
575,WRB,0.4567811277332594,0.07020191839393929,0.08210560254281703,0.6340858567175652,0.242
576,CINF,0.7175718703942001,0.16130993744229785,0.20385502277585707,0.5272962313541508,0.2129
577,ORI,0.9118022850739872,0.202950479601494,0.2616808536763577,1.2356526788746376,-0.0232
578,MGPI,0.3453923864632837,0.0489130573365579,0.052327601976763144,0.3357332000171681,0.0951
579,DDD,0.30463682973820133,0.11646618369935603,-0.0074670977389499306,0.22263834680886269,-0.3315
580,DVN,0.31713584761591707,0.09631862873500051,0.11114478097184916,0.4179399866119503,0.4202
581,LNN,0.20412649817613343,0.02567647115588752,0.03353827707332137,0.3423646092679443,-0.0335
582,LH,0.35119191906484926,0.08126701473639361,0.11534220940649716,0.5510862818592217,-0.1438
583,WDAY,0.056373019231232786,-0.004857319862597163,-0.002916806552314074,0.07426198872437904,-0.1776
584,CPE,0.6434171422846856,0.1259237016190626,0.3618433434470325,0.7052363201032767,0.2946
585,MFA,1.2890975598172036,0.1667332037958246,0.1771533319243118,0.21520431603501822,-0.1782
586,VLO,0.5996477293766409,0.03025894673468671,0.08814138355297452,3.5247443200667536,0.3961
587,TRS,0.398020402922707,0.03615843590631741,0.06615271339691817,0.5407739835921082,-0.1538
588,IEX,0.15567240683236092,0.024957789458265135,0.03709236221445324,0.15354538561239753,-0.1936
589,MLI,0.359331214044474,0.13775581441736146,0.1763005099164428,1.1082753997588348,-0.1046
590,BRO,0.2113897092225312,0.02957133856960017,0.04324830427787201,0.1536932525900025,0.0139
591,AMBA,0.14552292758492283,-0.018317207076972722,-0.018954476516642598,0.06831957324614704,-0.5551
592,TG,0.46322787389886144,0.1450104212604647,0.16429967108468727,2.0725035053923384,0.0508
593,SIG,0.834583139639649,-0.010657534842075666,0.10271900357658456,3.6648597938187697,-0.1089
594,SPWH,0.2673254581651528,0.11935991579757482,0.17339320138302328,1.8962878844134146,-0.0941
595,ABBV,0.06435204102797454,0.04820555929029609,0.08340121412822063,0.2347087000031857,0.1987
596,APAM,0.0868838250899739,0.10590296791151024,0.17009473852494406,0.38621621179334764,-0.217
597,GMRE,0.47570031781316763,0.01530192250916101,0.03210173494729165,0.10067209669856378,-0.1054
598,CGNX,0.10480401686295139,0.02051101085287439,0.023092099966598566,0.07600347409611344,-0.097
599,ENTA,0.2639286526176954,-0.052197781939186845,-0.07240198947316978,0.06414308932053046,-0.0071
600,VOYA,1.155003485876933,0.2796998248742725,0.39675692262948076,0.5536403477679809,0.0189
601,CRUS,0.29310121151440904,0.04586289445710254,0.050123291979412336,0.2889283853131373,-0.1803
602,NEOG,0.19722038375856482,0.014287839153128827,0.01813355414610413,0.10993835356649877,-0.338
603,LEA,0.42566506407751614,0.034275782284227785,0.07572023580308145,1.7658674022982301,-0.2997
604,EOG,0.4266279717789136,0.0897111298636994,0.11560117720429534,0.3561708815793572,0.384
605,BCC,0.48301487033557594,0.2544259195722618,0.34675381142872974,2.8303827440915605,-0.0001
606,SFBS,0.2500010106292185,0.04510033298919256,0.06576536661509542,0.09764501942012514,-0.0217
607,LSCC,0.03892276056432926,0.009070091656528001,0.009732463083875,0.04872774882804368,-0.3592
608,TMHC,0.9217095914240365,0.15566487679582328,0.20649767893283463,1.761142839101063,-0.2326
609,AROW,0.6568217197759438,0.0882230485063263,0.1486646047136911,0.2617458955012793,-0.1079
610,CPF,0.7150206010380025,0.10233592174277509,0.18900392105385788,0.3353668073013851,-0.0564
611,DGII,0.5613058528825267,0.012313835208003674,0.023037064073781137,0.36662585258697566,-0.1807
612,EA,0.19058558734418354,0.02034695619988286,0.02564640237858592,0.13683753458678688,-0.0705
613,PRTA,0.2021870677881687,0.02905634870915625,0.03122554234179203,0.0870180702506373,-0.2682
614,FBNC,0.7554369668539251,0.058714839207506093,0.1066424136147707,0.20229436503293752,-0.1527
615,CHCO,0.5528804290677799,0.07149809235329363,0.1222602767914546,0.19084665641460216,-0.067
616,CBU,0.5235221026268161,0.0472718349356658,0.07889263402868772,0.15790712708973037,-0.0887
617,FBP,0.7557115963381333,0.101045382937749,0.2109571588934215,0.32931104692451585,-0.0522
618,GBCI,0.5063124823773373,0.045372301533764384,0.07045607450950998,0.13159540100129866,-0.194
619,FRME,0.8547837215442285,0.09186379802237912,0.13389978451690662,0.24848873323017834,-0.0487
620,INDB,0.7818913646106388,0.031341460460975294,0.06405245197736893,0.13492432414859892,-0.0379
621,IBCP,0.7885279594449625,0.12445786031381666,0.22835776354360052,0.42489808633696885,-0.1144
622,HIFS,0.3942836542066575,0.07500475659445449,0.1072146174528368,0.13727411513333543,-0.1858
623,OFG,0.8109944006827536,0.11086052850292298,0.2535848021791413,0.4429005206093129,-0.029
624,LSXMK,0.4727293797838774,0.035237045606090416,0.1139468402988266,0.5115548390493527,-0.1088
625,MCY,0.728485955712385,0.08439014428547541,0.1076996553753983,1.3635728723839817,0.0102
626,NWLI,1.677414118758116,0.23173029390236172,0.2914657955256447,1.0569282305958632,-0.0342
627,ONB,1.00234059106114,0.09235920999208064,0.1481481821657014,0.28381776444135876,-0.1551
628,IMGN,0.19912559311673955,-0.08519651489296581,-0.0764935694651796,0.04272332788499185,-0.279
629,PEBO,0.9407783939366144,0.052943660274732345,0.1460412264506059,0.28241888500751666,-0.0604
630,SIGI,0.564310656335298,0.08188966576860982,0.08444022011612522,0.6612834301876166,0.047
631,SIVB,0.3159724696796131,0.046002981487111266,0.08450193053306254,0.15126021245107452,-0.2524
632,WSFS,0.8126431157421143,0.11375668422461721,0.18197163623871007,0.2689879016986551,-0.1664
633,WAFD,0.8397472182738778,0.08443854403972592,0.1607507720827958,0.2999604376116126,-0.0554
634,WBS,0.6510776807203533,0.08083174773965913,0.12836337916308488,0.2503288435663698,-0.0963
635,WSBC,1.1690547968571645,0.1111222251683877,0.18369706505360459,0.2833566285900348,-0.0457
636,SBCF,0.6330661677828199,0.06008481530276588,0.10189636627778367,0.1714457607359799,-0.0712
637,FFBC,0.9841372433661194,0.08938060244530097,0.14277719124480315,0.2852385268804581,-0.1066
638,BLFS,0.3080651160843756,-0.004898762564235224,-0.018157181637890322,0.07645277696188768,-0.5455
639,TMP,0.5972679042122596,0.07328164540740388,0.12443693632676836,0.2628424064029427,-0.0794
640,TRST,0.9389423793325463,0.09609067658495181,0.16634328733547404,0.29039942944452374,-0.0763
641,UBSI,0.9535783452659995,0.07431545642746751,0.12993089696030546,0.21688271725267985,-0.0582
642,UFCS,1.5114220097192892,0.13856061389878796,0.17197580723497732,1.833040666716662,0.276
643,NVEE,0.29343606188288107,0.02214532912279452,0.03473538579251654,0.331945552485919,-0.0657
644,PFSI,0.8614341177721896,0.25288424092010403,0.4154669688794921,0.8966480007256528,-0.3163
645,ARTNA,0.4081388214007354,0.038580708655188894,0.06426908208911866,0.20832023579377235,0.0004
646,AMNB,0.8745169097129173,0.10728602395816265,0.17787996151644453,0.28796361533245113,-0.039
647,IBTX,0.8352606584433696,0.07285616322944417,0.11340924896917039,0.21073308892562329,-0.0298
648,CMRX,0.12217000798261395,-0.3100897190247335,-0.1620114783816795,0.003542378916333485,-0.2551
649,CCNE,0.8620967967626201,0.12919742755914768,0.24048403978439856,0.47695157923017073,-0.0566
650,MODN,0.11406732058996404,-0.027461745756762256,-0.010994117874508345,0.17864402622715386,-0.0932
651,AHH,0.40067770083715987,0.022826930823430333,0.04265086691035969,0.31545312729786446,-0.065
652,AMH,0.4110840474641843,0.012828413146528378,0.018437536591950816,0.08845819490153847,-0.0472
653,TSC,0.6509220244537521,0.0775529294769664,0.1409533931532745,0.28805955715270387,0.1206
654,CNOB,0.7829012212976267,0.10071551725310209,0.15582460552567545,0.24473655126852736,-0.0599
655,HASI,0.3408039849813778,0.027926539093192298,0.03542956677931151,0.07492150855228666,-0.1796
656,EPZM,-0.21419819412241511,-0.5212132484152764,-0.37843644085681544,0.14110350807743785,-0.6943
657,ECOM,0.2525928895392845,0.06337035079861272,0.025521279687294732,0.22512010100816504,-0.3918
658,TMUS,0.47694760253141644,0.020871892999551434,0.06901390810268347,0.5529809270297824,0.1464
659,NCBS,0.7432514809553948,0.05054394407265755,0.09974037186282668,0.1991049058509457,0.0673
660,NRZ,1.0685285687724286,0.15447676949052017,0.32936631061670285,0.7405943508239118,-0.0047
661,SFM,0.29105995265686435,0.07403490123812037,0.10130073545311542,1.849642643792609,0.0815
662,CSTM,0.12281181248117612,0.11519230716709532,0.1644964259124865,2.757441592387229,-0.0374
663,BLUE,0.5268250743888795,-0.5212132484152764,-0.37843644085681544,0.005154560452317606,-0.5455
664,CCS,0.6390106871617438,0.1805315609750015,0.23931448330730032,1.526924052727265,-0.3785
665,NSTG,0.09163623392653712,-0.059681979775144445,-0.0560426704769013,0.07512936675236288,-0.4764
666,COMM,-0.06934052221861615,-0.20483349666878567,0.1222979070037151,3.802083410821146,-0.4149
667,CZNC,0.7322318649777121,0.07422774141944898,0.13469052954693625,0.26816150269560834,-0.0636
668,NWSA,0.622909740867105,0.025034735657793773,0.04802117476176806,0.7099244129867701,-0.0511
669,NDLS,0.09078954723366423,0.008841806143846607,0.013054028115785536,1.1463033759511605,-0.4157
670,FNB,1.3035530474708965,0.10458460640745977,0.16326000280060993,0.3451143122579358,-0.0016
671,REXR,0.355548522509736,0.00985026000224482,0.010980911098485834,0.03473664337376652,-0.0608
672,DOC,0.6704131443208675,0.019846659693834957,0.02901514755025328,0.10781441123669679,-0.0632
673,AGIO,0.723407034445334,0.2796998248742725,-0.21188509310221518,6.049715198313824e-05,-0.1512
674,ESPR,-0.3372725016384924,-0.5212132484152764,-0.37843644085681544,0.2577144828265905,0.178
675,ANIP,0.43053337707136735,-0.05493430010893247,-0.01211177337096455,0.27869586386743256,-0.3021
676,FCF,0.731674869328863,0.091185979462976,0.14740580251282906,0.26420830368784853,-0.1019
677,FLIC,0.8246993028862304,0.08587346007864628,0.12347809973665591,0.2701080940573967,-0.1186
678,USFD,0.48087507676620206,0.02111472893966724,0.05355931243232666,3.796402513682731,0.0488
679,FOXF,0.12479140531266733,0.022864880889572253,0.028812446507919764,0.18131672727008807,-0.4645
680,BUSE,0.8774208173329044,0.08211336298883622,0.15051710885187228,0.28708580806190137,-0.1114
681,BRX,0.3599454197286768,0.03577637766503307,0.056473120789444414,0.15343838985524844,0.0236
682,AR,1.0479424439479228,-0.03402014097774299,0.004720433581644679,0.8408484147967471,1.016
683,IRT,0.6104375160693672,0.00781978377832233,0.00909388118237965,0.0438724436322911,0.0437
684,MUSA,0.16247825555035747,0.07989050994541237,0.1233683384871334,3.0834637030783147,0.1508
685,HBNC,0.7965069113075479,0.09591775463619183,0.15512858382348957,0.28066276656272116,-0.1084
686,CHGG,0.26327420073282765,-0.00034677738680358394,0.020295039532622093,0.18463041712420034,0.0541
687,BNFT,-0.2139563445736413,-0.0901780701489281,0.008954447430693166,0.7375980762908828,0.1473
688,FATE,0.12119917933675105,-0.03787743280100624,-0.03874210186716795,0.009970743066047269,-0.3545
689,RMAX,0.8864291686982797,-0.02723428288362642,0.09388816720287067,0.5749980981694747,-0.1341
690,PINC,0.44202831582534075,0.05699505107318316,0.054515212699335173,0.34118135706036873,-0.1161
691,GLOB,0.09958675382220142,0.007328776409790121,0.011018759831314387,0.09895377763033103,-0.2566
692,LGIH,0.37779757359123484,0.11628690122821833,0.1482389024168621,0.8255475462168742,-0.417
693,RNG,0.01918450431171688,-0.02129460905422497,-0.015919481848649282,0.09025824044561193,-0.4309
694,MGNX,0.2435198330530677,-0.20540615086312708,-0.20609722368101255,0.07870811253937908,-0.4636
695,BURL,0.02676651996820205,-0.012468800282721128,-0.0028615596877920083,0.3319641913061904,-0.2664
696,SAIC,0.2809193459060833,0.03807531990555863,0.08106946104293584,1.285451948581922,0.0483
697,VEEV,0.054745310728862365,0.009179245908056338,0.009126006001579576,0.03539026158892992,-0.2506
698,PTC,0.14361175726946598,0.033599619965692634,0.02803724533756336,0.12731584682974217,-0.1852
699,LKFN,0.34760766618971717,0.047214418362979606,0.07111976001603534,0.11734878767895088,-0.0766
700,ESNT,0.8506364363432299,0.136906009016612,0.16678852870365185,0.2065308160128305,-0.0843
701,AERI,-0.05096788702601599,-0.21997967047921635,-0.13630447327086745,0.5708532729422828,0.3048
702,GLPI,0.26477583144588007,0.04439628298414416,0.06818585789557252,0.1011338127014937,-0.0399
703,TCS,0.7590855936406532,0.12509376183425236,0.22014767859134332,2.1250421643867208,-0.1703
704,WIX,0.016482370206167413,-0.013257949624230011,-0.03584054441413011,0.14361566557219158,-0.4313
705,TWTR,0.21150017003143323,-0.006408480341987347,0.007900634622393625,0.14696305743576188,0.043
706,TNDM,0.04507759644996797,0.001620084103742684,0.0023576876013158823,0.07314618322152477,-0.2339
707,KPTI,-0.1635838758650658,-0.25477634817747896,-0.34065721571960705,0.27680913936028895,0.2131
708,XNCR,0.30801859533603515,0.03469903988418866,0.018378972523765722,0.11552670984956041,-0.3347
709,VCYT,0.3742026837412391,-0.02578706463532545,-0.010030824488521115,0.07491261207679462,-0.4138
710,MMI,0.34089931258095024,0.06975103555833082,0.09042470003872413,0.634716308972011,0.0253
711,VRNS,0.11376051123894769,-0.022283478190147497,-0.018819328916391417,0.07439216231450188,0.017
712,CWH,0.08864976932988217,0.1561849722394913,0.4154669688794921,3.8778302044475597,-0.3364
713,NBTB,0.7520022956507146,0.09314534457661418,0.15520455423693716,0.29929072302316934,-0.0833
714,RARE,0.1582106032492114,-0.07786105107437145,-0.06546433358070006,0.060262850093806684,0.0156
715,OSBC,0.8968440431475416,0.035807948274772024,0.10111046978924101,0.2580462526715947,0.1183
716,CARA,0.34928230884384176,-0.13577094380525054,-0.13675651549624193,0.03535162757032721,0.1363
717,AMRK,0.5284870866993221,0.23265510753432542,0.22438872962735718,6.119348181594341,0.375
718,CTBI,0.8972782205946918,0.1130127806005663,0.17982396150849383,0.3066724190663339,-0.0837
719,INGN,0.4790176584446906,-0.008193942718738034,0.0010920081564211115,0.46320165405595637,-0.1662
720,PRK,0.498731528224945,0.06912140717526408,0.11957965276264272,0.21363316879255012,-0.1302
721,SFNC,0.9744253465925251,0.08132785792860985,0.13751587117844383,0.257208093662905,-0.1589
722,MBUU,0.2606255377223305,0.07666101548078479,0.1080998416326537,0.6466399683012657,-0.2404
723,DENN,-0.06556924127953705,0.07843694743610351,0.058240234688956755,0.40003013984889885,-0.17
724,GIII,1.1634966723292148,0.020501188894811163,0.08962619989422797,1.789464274895544,0.0488
725,ITCI,0.09750218292700336,-0.06629217960261827,-0.06665662489991345,0.019552886843295647,0.2285
726,GSBC,0.7929095411103139,0.09594206475931881,0.14322850376815618,0.30467940460303866,-0.0289
727,LADR,1.0019648759534312,0.03757658309671904,0.1589648621319607,0.2367998855882728,0.0492
728,RVNC,0.058609842433844345,-0.24079588110389438,-0.23511730631009667,0.06659357277779239,0.1397
729,OUT,0.2545715842695709,0.009116535962173548,0.041946308724832224,0.37487912907376,0.0134
730,IBP,0.1004307332576879,0.02861398899789557,0.04597373180732588,0.47431379672715507,-0.4242
731,OGS,0.5646034431420849,0.049607048204320325,0.0745564372234032,0.43461425230916,0.1473
732,KN,0.6801823093645771,0.07009209957412292,0.05606435890137624,0.40456749760835176,-0.191
733,FPI,0.8433970177082202,0.01838560376493589,0.03008386050937563,0.09435526448236642,0.2092
734,STBA,0.9726773112016581,0.0889616450771638,0.1512363284648756,0.28530160741275934,-0.1129
735,LE,0.5255315124588906,0.015403335837157231,0.07052470477010721,2.0291123047322275,-0.1605
736,CTRE,0.4165446665221201,0.03274200272080394,0.048471646188450304,0.08749349789321438,-0.2326
737,CBAY,0.4644709767918594,-0.3144456319107078,-0.3060043260295074,6.049715198313824e-05,-0.0828
738,HEAR,0.39280112724745964,0.049238721190305035,0.05698532435483133,1.0179336641810852,-0.1357
739,LC,0.3479971823689221,0.007604643911280049,0.04429234392610297,0.3678024091839345,-0.4409
740,SABR,-0.1831461502356428,-0.33411703336962517,-0.22904280435440752,0.6077552451747185,0.2794
741,PCTY,0.036991622961436044,0.005492860055995512,0.004844131868526803,0.04899782570883188,-0.1516
742,QUOT,0.3337342375904178,-0.06479536492454328,-0.016564282084050315,0.7415377904661118,-0.1887
743,EGRX,0.27091693436499775,-0.013245455689429118,0.027802099411635844,0.2633829768979723,-0.0094
744,UVSP,0.8766516026738511,0.1040037707413888,0.1796707879203587,0.33189643530619006,-0.1644
745,ATEN,0.16272675726053487,0.07391833813421723,0.02995388219248988,0.19478631534094182,-0.2171
746,CIO,0.8820926036094616,0.2796998248742725,0.042764753292664784,0.19099300013291653,-0.1805
747,VRTV,0.35529040715900667,0.08080370065302354,0.12422311656408808,3.8281172290701093,0.1261
748,AKBA,0.19112936365091285,-0.5212132484152764,-0.37843644085681544,0.5339152876142443,-0.7611
749,WASH,0.5781348938496214,0.07868378155093483,0.13173775685425865,0.2501554662345702,-0.1346
750,QTWO,0.12610582962128947,-0.0249307865853555,-0.016117247375812816,0.11027869623621676,-0.2936
751,FIVN,0.02244945400144601,-0.005635436892923093,-0.003937788111179506,0.06481720020743173,-0.1735
752,MC,0.12487763474940074,0.09326171190957626,0.12663861468529686,0.39341430684757717,-0.2777
753,MEDP,0.1222111770994172,0.023321655081154948,0.025471990475251803,0.14650764576263992,-0.2736
754,TMST,0.8705350856683283,0.22398660795859784,0.1909780552068045,1.6804235049712586,0.3739
755,ALDX,0.885556378161533,-0.24868717825106318,-0.24198533083108073,6.049715198313824e-05,0.14
756,CVBF,0.7173609855152017,0.0732423993636695,0.12049131343785682,0.16122970776868192,0.0635
757,BOX,0.05337601294380239,-0.015346244134565711,-0.012525599303993612,0.2723372687035022,0.1768
758,CCBG,0.8592152282952663,0.0748875207198674,0.17679832303618714,0.4796425060455371,-0.053
759,PAHC,0.2883948729843347,0.06575450015408207,0.09051959028290552,1.0075666581484655,-0.0421
760,PAYC,0.03710511979574553,0.00813584577971733,0.010527566885209146,0.04382312962232269,-0.2308
761,SMG,0.11319764064524777,0.05725233477814022,0.0838062469279235,0.5501809732338353,-0.2932
762,CTLT,0.17929610024474182,0.026791371300938432,0.03288240101551076,0.18309726916436214,-0.2399
763,ZEN,0.03857743325174265,-0.01763551521438854,-0.011940742997147246,0.10555594414572331,0.2002
764,KEYS,0.10073429283102203,0.023799275314728776,0.028777423506959516,0.13153492095086677,-0.303
765,TBPH,-0.3372725016384924,-0.24246123208107406,-0.2911890996639237,0.06724686453940955,-0.1014
766,DNOW,0.7540984030208167,0.005295634852674274,0.016946031528557677,1.728495215912883,0.2787
767,LOB,0.18782206922300887,0.04385945893966069,0.07067730074851611,0.13694357354474862,-0.4619
768,ARES,0.13061033546032996,0.029274746411179862,0.06041952727930558,0.2981785551475786,-0.0488
